X_pc,Y_pc,vr,d_vr,FeH,d_FeH,flag,P_member
3068.22,2611.521,-61.842,4.78,0.01,0.23,0,0.0
-31.75,2624.543,-40.757,2.95,-0.1,0.25,0,0.0
327.622,-4568.843,999.0,999.0,-0.83,0.24,0,0.0
3237.448,-1964.863,999.0,999.0,-0.85,0.3,0,0.0
-1158.263,4905.759,999.0,999.0,0.0,0.21,0,0.0
3836.719,182.357,999.0,999.0,-0.94,0.27,0,3.86618123908692e-162
-1241.117,3055.599,999.0,999.0,-0.74,0.26,0,0.0
1303.437,-1318.49,999.0,999.0,-0.34,0.22,0,1.1565427654730403e-112
1997.389,2285.68,999.0,999.0,-0.88,0.28,0,0.0
-825.783,2918.416,999.0,999.0,-0.77,0.29,0,0.0
4700.701,-1011.972,999.0,999.0,-0.6,0.28,0,0.0
491.85,-4958.042,999.0,999.0,-0.41,0.2,0,0.0
-368.889,-4373.893,999.0,999.0,-0.13,0.27,0,0.0
-4779.896,-1997.368,999.0,999.0,-0.54,0.25,0,0.0
3396.165,-2842.12,-33.939,4.96,-0.26,0.25,0,0.0
902.944,3009.004,999.0,999.0,-1.0,0.24,0,0.0
-2405.132,2948.113,999.0,999.0,-0.51,0.26,0,0.0
4849.148,2114.825,-49.641,5.52,-1.27,0.24,0,0.0
-3753.138,3296.764,999.0,999.0,-0.73,0.24,0,0.0
-4092.779,1887.975,999.0,999.0,-0.82,0.24,0,0.0
1338.892,-3841.341,999.0,999.0,-1.66,0.26,0,0.0
80.109,712.733,999.0,999.0,-0.81,0.28,0,8.008126528516957e-31
-4663.548,-4889.06,-57.9,5.12,-0.73,0.26,0,0.0
-2529.343,3438.86,999.0,999.0,-0.4,0.24,0,0.0
1281.139,-359.079,999.0,999.0,-0.16,0.29,0,1.7492551751744553e-24
-2005.833,4898.218,999.0,999.0,-0.72,0.24,0,0.0
-724.091,2050.452,999.0,999.0,-0.49,0.29,0,1.58043719950852e-257
4370.789,4159.679,999.0,999.0,0.25,0.28,0,0.0
4148.589,-2677.689,19.644,4.19,-0.72,0.25,0,0.0
2732.231,-442.986,999.0,999.0,-0.32,0.2,0,4.876300700483334e-93
3801.076,619.78,999.0,999.0,-0.12,0.26,0,2.0066187922283113e-178
-4360.949,-3287.454,999.0,999.0,-0.52,0.28,0,0.0
-1508.912,782.487,999.0,999.0,-0.76,0.25,0,2.8635756098757263e-67
788.629,554.515,999.0,999.0,-0.34,0.21,0,4.7980440985983054e-23
73.034,4172.792,999.0,999.0,-0.44,0.24,0,0.0
274.243,-1793.85,999.0,999.0,-0.32,0.24,0,2.6713718787464586e-186
-1446.323,-2406.63,-83.078,2.95,-0.65,0.3,0,0.0
-3031.816,-2488.335,31.404,4.31,-0.86,0.28,0,0.0
2332.104,2887.027,999.0,999.0,-0.48,0.22,0,0.0
1802.986,-1709.386,-36.547,4.67,-1.1,0.25,0,3.0922703566366763e-263
4465.021,-796.323,999.0,999.0,-1.35,0.26,0,2.6069850883773364e-262
893.114,-1032.256,999.0,999.0,-1.1,0.29,0,3.178138804546983e-66
-1360.055,3267.375,999.0,999.0,-0.3,0.27,0,0.0
649.622,-3895.656,26.558,3.88,-0.27,0.23,0,0.0
-3876.402,4639.8,999.0,999.0,-0.55,0.21,0,0.0
2945.146,1713.533,999.0,999.0,-0.79,0.23,0,1.1127023359116921e-250
3643.807,3891.537,999.0,999.0,-0.74,0.3,0,0.0
-881.37,3749.645,999.0,999.0,-0.38,0.29,0,0.0
1541.41,332.168,999.0,999.0,-0.58,0.23,0,3.089448348650212e-31
-614.654,-2039.32,-94.587,4.41,-0.99,0.26,0,0.0
-4332.401,-4527.943,-4.08,4.93,-1.02,0.2,0,0.0
-4549.413,-2673.811,999.0,999.0,-0.49,0.24,0,0.0
-3223.146,-1084.755,999.0,999.0,-0.57,0.21,0,7.370365242882681e-193
4441.651,2955.489,-38.363,4.41,-0.48,0.25,0,0.0
-2854.733,629.998,-35.308,5.3,-0.82,0.3,0,6.420466111099821e-144
2205.498,-325.674,999.0,999.0,-0.7,0.26,0,3.3887662369157054e-58
490.655,295.396,11.945,4.04,-0.71,0.23,0,6.02345981980326e-13
222.008,-2086.662,16.869,6.0,-0.54,0.21,0,6.43969025837631e-283
198.015,3966.969,999.0,999.0,-0.82,0.21,0,0.0
767.185,4833.222,999.0,999.0,-0.53,0.29,0,0.0
-3775.957,-118.419,999.0,999.0,-0.78,0.28,0,3.44438698167121e-170
2694.115,132.629,-32.708,5.04,0.15,0.24,0,1.3959513333926766e-86
-2474.488,-1187.779,999.0,999.0,-0.58,0.24,0,6.508058466808351e-150
-2841.359,-3962.896,999.0,999.0,-0.58,0.25,0,0.0
-1122.055,1538.721,51.251,3.88,-0.72,0.22,0,6.662662757172126e-172
-64.868,598.166,999.0,999.0,-0.61,0.23,0,1.86088579783559e-22
-3835.01,-1188.29,999.0,999.0,-0.72,0.3,0,1.3700069403996098e-259
-2670.585,4604.094,-6.16,4.8,-1.04,0.26,0,0.0
4004.302,3151.814,999.0,999.0,-0.35,0.23,0,0.0
-1434.219,4841.138,999.0,999.0,-0.55,0.29,0,0.0
71.886,1357.832,-20.541,5.57,-1.06,0.25,0,1.6385539078483854e-144
-3519.402,-146.118,999.0,999.0,-1.47,0.28,0,1.67542862721972e-148
-4318.143,2519.33,999.0,999.0,-0.77,0.24,0,0.0
-3578.732,4058.65,-30.011,4.26,-0.45,0.23,0,0.0
618.487,-1656.31,999.0,999.0,-1.08,0.3,0,9.412492099227423e-163
3701.544,-2521.678,61.27,3.0,-0.55,0.23,0,0.0
3229.887,1066.363,999.0,999.0,-0.87,0.29,0,5.212881619591368e-178
-433.228,2942.845,999.0,999.0,-0.73,0.2,0,0.0
72.937,3630.566,999.0,999.0,-0.71,0.26,0,0.0
2917.958,3686.349,999.0,999.0,-0.66,0.28,0,0.0
-3674.844,4928.117,999.0,999.0,-1.36,0.23,0,0.0
-3351.574,-900.528,-67.446,4.54,0.41,0.27,0,9.58287470065412e-194
3550.646,-3411.156,999.0,999.0,-1.18,0.29,0,0.0
4906.235,-1921.074,999.0,999.0,-0.65,0.24,0,0.0
-4878.685,3915.907,999.0,999.0,-0.64,0.26,0,0.0
-2431.384,-1360.883,999.0,999.0,-0.71,0.29,0,7.992261389626083e-170
1496.419,-1414.172,999.0,999.0,-0.91,0.3,0,8.015381830535662e-133
-4719.403,4564.55,999.0,999.0,-0.51,0.29,0,0.0
-135.699,3764.266,999.0,999.0,-0.44,0.27,0,0.0
-241.461,-709.032,999.0,999.0,0.03,0.29,0,4.922377657252897e-29
-2271.971,2388.773,999.0,999.0,-0.93,0.23,0,0.0
1560.977,2068.026,89.344,2.9,-0.96,0.3,0,7.530027363221523e-269
-338.405,145.587,999.0,999.0,-0.69,0.21,0,0.02204405825110792
-1603.822,-4674.46,54.038,4.0,-0.61,0.3,0,0.0
-313.868,-4746.235,999.0,999.0,-1.01,0.22,0,0.0
-929.637,-2563.587,-3.932,5.83,-0.41,0.29,0,0.0
3773.245,736.235,8.162,4.63,-0.79,0.2,0,2.363076155990726e-192
446.682,4245.635,999.0,999.0,-0.58,0.26,0,0.0
-378.937,-52.07,11.606,4.37,-0.78,0.27,0,1.007374661378888e-06
1322.43,-4488.174,999.0,999.0,-0.75,0.21,0,0.0
4261.668,-2120.835,999.0,999.0,-0.52,0.3,0,0.0
-590.997,-683.236,999.0,999.0,-0.66,0.24,0,4.5998398981176636e-30
2050.649,3744.941,999.0,999.0,-0.63,0.29,0,0.0
-75.134,-2300.275,999.0,999.0,-0.61,0.22,0,5.247918044210914e-305
-2179.003,4434.125,46.192,4.78,-0.9,0.24,0,0.0
-2008.481,-2166.089,999.0,999.0,-0.65,0.22,0,1.8027659479036602e-302
-3501.181,2730.436,999.0,999.0,-0.84,0.26,0,0.0
-2159.443,1965.99,999.0,999.0,-1.38,0.22,0,4.6694214731112345e-276
-4131.373,3412.624,999.0,999.0,-0.96,0.2,0,0.0
-2894.668,-3814.42,999.0,999.0,-0.8,0.21,0,0.0
4880.355,4943.138,999.0,999.0,-0.62,0.24,0,0.0
-738.806,-508.269,-20.182,2.83,-0.66,0.22,0,1.8755290887055264e-31
3461.321,60.498,3.547,3.94,-0.61,0.29,0,1.4181251287971523e-135
-1730.212,-2930.167,999.0,999.0,-0.51,0.2,0,0.0
-1686.392,4276.071,999.0,999.0,-0.77,0.27,0,0.0
-2236.289,-3399.779,999.0,999.0,-0.71,0.26,0,0.0
-2161.925,4644.526,17.05,4.03,-0.07,0.28,0,0.0
4733.371,203.381,999.0,999.0,-0.43,0.3,0,3.544618082193273e-248
1704.999,-675.928,73.591,4.16,-0.42,0.21,0,6.923963858262649e-67
-3768.264,-1425.016,999.0,999.0,-0.45,0.25,0,4.244181711079943e-282
-923.862,110.698,999.0,999.0,-0.75,0.24,0,2.2617820289376027e-12
4857.25,2653.47,999.0,999.0,-0.76,0.23,0,0.0
4487.991,-1981.309,-24.811,5.31,-0.24,0.27,0,0.0
-2847.54,1430.199,999.0,999.0,-0.49,0.22,0,7.946221572985792e-225
-4894.743,3027.001,999.0,999.0,-1.2,0.28,0,0.0
3423.625,3966.608,999.0,999.0,-0.48,0.22,0,0.0
-639.654,190.732,999.0,999.0,-0.76,0.23,0,3.113864580282095e-08
613.485,-616.008,999.0,999.0,-0.61,0.24,0,6.684223671322093e-24
-4791.157,219.895,999.0,999.0,-0.2,0.23,0,1.5418571245927148e-273
-1319.885,-3553.513,999.0,999.0,-0.58,0.28,0,0.0
3499.464,-3344.259,999.0,999.0,-1.1,0.23,0,0.0
-2963.768,-1591.444,-39.648,4.72,-0.12,0.26,0,1.2188285946407789e-280
-1998.085,324.573,84.022,4.75,-0.39,0.23,0,9.875283554605497e-61
3575.077,-175.401,-4.48,6.02,-0.94,0.28,0,2.196494170660058e-149
-2476.087,-854.873,999.0,999.0,-1.36,0.3,0,6.499547290692387e-117
764.527,1283.656,-28.141,3.05,0.18,0.28,0,3.735294021342283e-133
4307.917,2334.204,999.0,999.0,-0.4,0.25,0,0.0
3599.026,3661.021,-42.229,4.24,-1.48,0.28,0,0.0
-4869.917,2543.848,999.0,999.0,-0.85,0.25,0,0.0
-4943.241,-1824.513,999.0,999.0,-0.64,0.29,0,0.0
2602.982,-4534.959,23.807,4.35,-0.62,0.2,0,0.0
-2582.981,3428.041,999.0,999.0,-0.3,0.22,0,0.0
-3386.888,-3262.625,999.0,999.0,-0.39,0.22,0,0.0
-676.901,-1489.663,999.0,999.0,-0.21,0.26,0,4.318704266397037e-130
2973.592,1569.948,999.0,999.0,-0.61,0.21,0,2.0256967441895445e-227
362.023,-246.773,999.0,999.0,-0.57,0.21,0,0.004146866611495158
4383.358,1447.254,999.0,999.0,-0.61,0.24,0,0.0
306.503,-338.677,999.0,999.0,-0.32,0.25,0,2.4914061917974715e-06
-2426.951,-1287.842,-4.946,3.0,-0.43,0.22,0,9.149450228658847e-186
-1188.386,2658.957,999.0,999.0,-0.2,0.28,0,0.0
-1412.202,4816.919,999.0,999.0,-0.51,0.3,0,0.0
4850.714,-3963.842,999.0,999.0,-0.67,0.23,0,0.0
-1218.756,2324.774,999.0,999.0,-0.6,0.27,0,0.0
-969.708,1611.763,999.0,999.0,-0.77,0.3,0,2.80805815523815e-163
-1918.258,-2594.202,39.333,2.61,-0.91,0.24,0,0.0
-1224.044,1874.161,999.0,999.0,0.11,0.28,0,9.015504838060377e-222
-552.317,-2246.567,999.0,999.0,-0.2,0.2,0,8.04720577496988e-294
-1038.067,-4697.25,999.0,999.0,-1.32,0.29,0,0.0
-3017.002,-3466.667,999.0,999.0,-0.66,0.27,0,0.0
-1741.657,-4273.322,999.0,999.0,-0.54,0.22,0,0.0
3455.821,-2866.543,999.0,999.0,-0.9,0.28,0,0.0
1112.524,-610.69,13.364,4.2,-0.23,0.26,0,6.634254516790208e-45
2655.209,-4074.455,999.0,999.0,-0.45,0.29,0,0.0
-4705.216,3946.852,999.0,999.0,0.29,0.25,0,0.0
4894.761,-4868.943,999.0,999.0,0.09,0.28,0,0.0
2459.42,3829.183,999.0,999.0,-0.3,0.21,0,0.0
3367.646,-426.339,72.63,5.34,-1.1,0.25,0,1.3761769660865838e-141
-3821.382,662.084,29.905,4.68,-0.6,0.29,0,2.9854945883609704e-220
-4626.254,-3073.677,999.0,999.0,-0.89,0.26,0,0.0
-3881.071,-4310.513,999.0,999.0,-1.02,0.27,0,0.0
1589.702,-4312.394,999.0,999.0,-1.49,0.27,0,0.0
2246.815,3279.824,999.0,999.0,-0.92,0.29,0,0.0
4529.036,-3117.326,999.0,999.0,-1.09,0.27,0,0.0
-3313.302,-2582.135,77.86,4.75,-0.6,0.3,0,0.0
-931.539,4422.988,999.0,999.0,-0.82,0.25,0,0.0
-235.216,0.618,999.0,999.0,-0.64,0.24,0,0.9682833364215813
3884.833,4990.786,999.0,999.0,-1.13,0.29,0,0.0
-850.471,-803.205,999.0,999.0,-0.88,0.21,0,4.346984295428906e-44
-4549.241,3228.5,999.0,999.0,-0.34,0.22,0,0.0
4784.993,2079.427,999.0,999.0,-0.26,0.24,0,0.0
-3109.103,3859.793,999.0,999.0,-0.8,0.27,0,0.0
-3031.084,-2080.179,999.0,999.0,-0.83,0.26,0,0.0
3769.956,-124.172,999.0,999.0,0.09,0.2,0,9.925541944761539e-155
3449.531,3629.908,999.0,999.0,-0.94,0.27,0,0.0
2229.458,-1951.752,999.0,999.0,-1.16,0.27,0,6.751246281273001e-263
4740.367,362.09,999.0,999.0,-0.73,0.26,0,3.2927939613529736e-253
-2342.837,2565.92,999.0,999.0,-1.0,0.29,0,0.0
-374.404,-2353.439,999.0,999.0,-0.49,0.27,0,0.0
2671.762,3524.566,19.709,4.43,-0.86,0.29,0,0.0
-2918.133,2329.169,999.0,999.0,-0.51,0.27,0,0.0
2930.72,-2651.748,999.0,999.0,0.03,0.21,0,0.0
3022.621,-122.273,999.0,999.0,-0.79,0.28,0,1.4516878311350875e-98
-1028.199,-1338.27,999.0,999.0,-1.13,0.24,0,5.743170605342585e-111
-1019.699,137.215,999.0,999.0,-1.13,0.3,0,2.9357079000785766e-15
-1949.978,-1386.19,999.0,999.0,-0.76,0.21,0,2.452203995832024e-148
-2278.844,-4130.299,999.0,999.0,-0.56,0.24,0,0.0
2959.6,114.119,999.0,999.0,-0.57,0.28,0,3.8470840574710004e-95
-1808.091,-4775.608,999.0,999.0,-0.39,0.28,0,0.0
-1477.315,-3120.059,999.0,999.0,-0.77,0.23,0,0.0
-1398.427,-3629.434,999.0,999.0,-0.01,0.25,0,0.0
-138.91,-3984.006,999.0,999.0,-1.23,0.29,0,0.0
-3538.317,-4604.51,999.0,999.0,-0.65,0.22,0,0.0
-3541.167,3311.385,-18.202,3.61,-1.09,0.21,0,0.0
-820.065,1510.389,-3.214,4.31,-0.62,0.28,0,1.6076896020267863e-189
1786.721,4506.955,999.0,999.0,-0.36,0.21,0,0.0
-421.101,2374.067,999.0,999.0,-0.95,0.24,0,0.0
734.882,-2045.129,999.0,999.0,-0.21,0.24,0,7.113016843911417e-249
-2931.679,484.881,999.0,999.0,-0.45,0.24,0,1.1197840479965039e-120
1954.349,-4852.334,23.018,5.46,0.23,0.25,0,0.0
770.901,3889.21,999.0,999.0,-1.02,0.25,0,0.0
-4741.183,-1626.829,999.0,999.0,-0.29,0.22,0,0.0
828.608,-3590.922,999.0,999.0,-0.79,0.2,0,0.0
2471.329,3866.621,999.0,999.0,-0.39,0.26,0,0.0
-1387.817,1606.241,999.0,999.0,-0.94,0.29,0,1.0418226894424157e-171
1059.439,1157.687,999.0,999.0,-0.28,0.3,0,3.6843083944045195e-86
-2722.453,3512.976,999.0,999.0,-0.53,0.2,0,0.0
694.576,1534.8,999.0,999.0,-0.64,0.22,0,1.061815976920032e-141
-4771.692,-1459.228,999.0,999.0,-0.77,0.27,0,0.0
-3222.185,3364.882,999.0,999.0,0.09,0.27,0,0.0
353.206,2417.829,999.0,999.0,-0.22,0.22,0,0.0
-3216.346,-2562.996,999.0,999.0,-0.99,0.3,0,0.0
-2982.886,3926.504,999.0,999.0,-0.96,0.24,0,0.0
1766.583,3580.473,999.0,999.0,-0.39,0.2,0,0.0
4868.81,3974.779,999.0,999.0,-0.39,0.25,0,0.0
-3293.479,3405.376,999.0,999.0,-0.89,0.27,0,0.0
2173.329,3152.899,999.0,999.0,-0.63,0.29,0,0.0
-3380.293,-2630.153,-26.012,6.06,-0.54,0.27,0,0.0
814.496,-4653.068,999.0,999.0,-0.41,0.3,0,0.0
-4700.627,-4406.884,-63.735,5.11,-1.04,0.26,0,0.0
4930.928,3052.725,999.0,999.0,-0.86,0.3,0,0.0
2640.103,-2340.631,999.0,999.0,-0.57,0.27,0,0.0
3963.602,3877.345,999.0,999.0,-0.75,0.27,0,0.0
3516.113,4239.551,999.0,999.0,-0.81,0.24,0,0.0
-1493.93,3569.335,999.0,999.0,-0.3,0.23,0,0.0
3612.677,1796.039,999.0,999.0,-0.41,0.22,0,5.037206144e-315
4010.028,1561.691,999.0,999.0,-0.73,0.25,0,6.17314650437674e-310
-2402.537,3933.752,999.0,999.0,0.05,0.27,0,0.0
-871.7,-404.205,999.0,999.0,-1.1,0.27,0,2.2542896785199427e-19
1238.586,1558.245,999.0,999.0,-0.24,0.24,0,7.676107118491527e-152
-4168.21,-3141.652,999.0,999.0,-0.93,0.29,0,0.0
-573.198,1270.384,999.0,999.0,-0.41,0.23,0,1.950511357210026e-100
-2157.135,-1880.728,999.0,999.0,-1.17,0.29,0,2.9632868008506068e-245
2717.14,4818.811,60.583,4.59,-0.71,0.3,0,0.0
2967.383,3552.786,999.0,999.0,-0.41,0.29,0,0.0
3821.419,-4934.945,-7.873,5.3,-0.14,0.28,0,0.0
4095.548,4075.246,999.0,999.0,-0.52,0.3,0,0.0
-2054.257,578.908,999.0,999.0,-0.73,0.29,0,6.769232911042075e-78
2301.59,4404.43,999.0,999.0,-0.03,0.28,0,0.0
4547.43,1564.525,999.0,999.0,-0.64,0.29,0,0.0
-2724.995,2729.031,999.0,999.0,-0.75,0.2,0,0.0
219.111,-4048.278,999.0,999.0,-0.67,0.23,0,0.0
2456.484,-3240.506,999.0,999.0,-0.6,0.25,0,0.0
-30.492,-4.93,999.0,999.0,-0.99,0.27,0,0.9994303453625609
-1708.874,-2250.815,999.0,999.0,-1.17,0.24,0,1.13840858907e-312
-4361.962,-4918.58,999.0,999.0,-0.22,0.2,0,0.0
-862.533,3164.272,999.0,999.0,-0.58,0.21,0,0.0
3076.692,-878.62,999.0,999.0,-0.45,0.27,0,2.3716162777664607e-154
-3264.312,4205.271,999.0,999.0,-0.46,0.22,0,0.0
4616.232,-3922.019,999.0,999.0,-0.6,0.29,0,0.0
4195.157,1557.096,999.0,999.0,0.33,0.26,0,0.0
4341.389,1183.671,999.0,999.0,-0.35,0.21,0,1.4822918335153043e-293
-3214.111,1057.009,-2.508,2.14,-0.99,0.26,0,3.786139286478788e-226
3229.942,-212.106,999.0,999.0,-0.23,0.25,0,1.6625253043906846e-114
-817.208,-854.786,999.0,999.0,-0.32,0.25,0,4.193687400416094e-48
1435.364,-27.72,999.0,999.0,-0.25,0.22,0,1.2010020252896677e-20
-1548.911,-4212.274,999.0,999.0,-1.04,0.28,0,0.0
-4675.912,4889.376,999.0,999.0,0.13,0.2,0,0.0
-4099.047,974.433,999.0,999.0,-0.26,0.28,0,7.949931443754018e-271
-221.435,3609.209,999.0,999.0,-1.6,0.23,0,0.0
3023.115,-2071.758,999.0,999.0,-1.4,0.25,0,0.0
2504.33,1213.469,999.0,999.0,-0.76,0.21,0,2.845949213388994e-146
4877.217,3346.888,999.0,999.0,-0.27,0.28,0,0.0
-4296.399,-1661.813,999.0,999.0,-1.18,0.22,0,0.0
-27.297,-3560.348,999.0,999.0,-0.64,0.21,0,0.0
1938.119,-3082.273,-35.777,4.04,-1.15,0.23,0,0.0
1843.012,-2210.014,999.0,999.0,-0.08,0.24,0,4.24655279574492e-307
4092.944,2047.752,999.0,999.0,-0.51,0.27,0,0.0
-3484.12,-4608.801,999.0,999.0,-0.62,0.24,0,0.0
-4547.247,-2731.636,999.0,999.0,-0.46,0.26,0,0.0
2899.282,-1956.103,999.0,999.0,-0.47,0.24,0,3.7357708412894275e-305
-4046.146,-819.519,999.0,999.0,-0.12,0.24,0,1.6153210033004028e-231
3790.655,-789.714,999.0,999.0,-1.44,0.27,0,4.911667046830244e-201
1655.117,3220.431,-14.52,2.83,-0.27,0.24,0,0.0
1207.538,-2819.535,-71.106,4.56,-0.26,0.24,0,0.0
-2291.929,-550.879,999.0,999.0,-1.06,0.27,0,1.3395448606295769e-81
2193.913,-2189.184,999.0,999.0,-0.46,0.28,0,0.0
1054.698,-470.567,999.0,999.0,-0.77,0.29,0,3.74282128394226e-24
2.377,4605.325,999.0,999.0,-1.09,0.27,0,0.0
-2829.96,2627.912,999.0,999.0,-0.37,0.21,0,0.0
3171.817,-1805.413,999.0,999.0,-0.76,0.21,0,4.233185354219639e-297
-2942.194,3557.026,999.0,999.0,-0.8,0.2,0,0.0
-4644.742,3625.863,999.0,999.0,0.04,0.21,0,0.0
-348.815,56.264,999.0,999.0,-0.88,0.24,0,0.33226535964514925
-4893.13,-1263.025,999.0,999.0,0.09,0.23,0,0.0
-232.397,-263.585,999.0,999.0,-0.42,0.21,0,0.0004038949790382691
2061.212,4598.34,999.0,999.0,-0.62,0.27,0,0.0
-4932.888,-2682.137,999.0,999.0,-0.84,0.22,0,0.0
-2800.433,-2310.995,999.0,999.0,-0.48,0.21,0,0.0
-3938.608,-4123.89,999.0,999.0,-1.6,0.28,0,0.0
-3092.359,-1553.385,999.0,999.0,-0.55,0.22,0,3.9647505815725717e-243
-628.057,2759.237,-58.969,6.13,0.17,0.25,0,0.0
3019.377,1942.358,999.0,999.0,-0.4,0.27,0,1.3801131059516384e-300
1139.374,4317.214,999.0,999.0,-0.25,0.25,0,0.0
518.433,650.136,-87.063,5.34,-0.45,0.21,0,4.1798027783791608e-47
-247.737,1004.042,999.0,999.0,-0.28,0.25,0,8.861554354622307e-63
4716.145,2971.667,999.0,999.0,-1.32,0.27,0,0.0
1148.978,1259.823,999.0,999.0,-0.71,0.21,0,6.961854886485384e-102
-751.736,1712.915,-17.475,4.8,-0.63,0.2,0,1.1439171167799005e-237
389.649,1602.814,999.0,999.0,-0.23,0.29,0,6.898465969408435e-153
-2875.11,-3806.525,999.0,999.0,-0.76,0.21,0,0.0
4450.835,3620.207,999.0,999.0,-1.01,0.23,0,0.0
-2897.517,650.975,-31.818,6.06,-0.69,0.22,0,1.011337160987951e-148
2674.289,-889.726,999.0,999.0,-0.91,0.27,0,1.0397064193680308e-128
-2442.983,949.281,35.524,4.68,-0.87,0.23,0,4.254490304493786e-152
1934.848,-2434.151,999.0,999.0,-0.69,0.29,0,0.0
-121.69,-1899.285,999.0,999.0,-1.07,0.29,0,7.004566566342152e-208
-2834.706,4992.206,999.0,999.0,0.03,0.28,0,0.0
4457.827,-3693.452,116.685,6.19,-0.39,0.29,0,0.0
1874.471,-2615.209,-15.938,4.21,-0.02,0.29,0,0.0
4389.26,-4587.769,999.0,999.0,0.11,0.21,0,0.0
4449.749,611.722,999.0,999.0,-0.11,0.22,0,1.7154473503086103e-236
-1380.224,-4807.062,-7.311,5.29,-0.3,0.29,0,0.0
-104.569,3873.171,999.0,999.0,-1.17,0.26,0,0.0
-346.528,-1818.958,999.0,999.0,-0.65,0.29,0,3.2037042404267226e-192
-1908.272,884.305,999.0,999.0,-0.43,0.29,0,4.7076586334549466e-96
676.915,4222.128,-41.605,3.02,-0.57,0.25,0,0.0
-2945.927,1187.804,999.0,999.0,-0.52,0.28,0,3.7459641581527e-202
3765.205,-1417.01,-30.129,2.78,-0.32,0.24,0,0.0
-565.35,1392.995,999.0,999.0,-0.56,0.22,0,4.451657281420671e-120
133.516,3083.019,999.0,999.0,-0.66,0.22,0,0.0
999.327,1354.76,999.0,999.0,-0.52,0.27,0,8.223775314882996e-114
1579.624,4888.582,999.0,999.0,-0.93,0.3,0,0.0
-4844.86,2041.902,999.0,999.0,-1.38,0.27,0,0.0
4.871,1844.689,999.0,999.0,-0.75,0.24,0,2.983332708761352e-201
-4274.97,3442.11,999.0,999.0,0.61,0.23,0,0.0
-280.052,-4392.125,52.235,3.87,-0.41,0.25,0,0.0
4389.643,88.95,999.0,999.0,-0.4,0.26,0,3.496613231347837e-212
-2830.431,4064.009,999.0,999.0,-0.67,0.27,0,0.0
-1967.036,3701.288,22.518,5.23,-0.79,0.29,0,0.0
-1770.585,3579.336,999.0,999.0,-0.51,0.24,0,0.0
-4061.371,72.585,999.0,999.0,-0.96,0.22,0,6.881926688381229e-197
-3806.924,4347.237,999.0,999.0,-0.62,0.27,0,0.0
-1189.808,-2805.203,-25.847,4.83,-0.66,0.22,0,0.0
1343.364,-4470.859,999.0,999.0,-0.36,0.27,0,0.0
3983.007,-3821.874,999.0,999.0,-1.3,0.2,0,0.0
2919.367,-2728.84,-1.981,4.38,-0.18,0.24,0,0.0
4109.667,649.424,999.0,999.0,-0.21,0.28,0,2.2314553922206434e-207
-4219.154,-646.556,999.0,999.0,-0.95,0.21,0,4.4319697200665005e-232
-49.093,690.991,999.0,999.0,-1.08,0.26,0,1.4862794209079938e-29
226.286,84.178,999.0,999.0,-0.61,0.2,0,0.9946080090233381
2740.415,-1567.452,-39.642,6.16,-0.66,0.2,0,7.659924652746255e-281
-3770.845,386.047,999.0,999.0,-0.96,0.23,0,4.549873527354276e-179
2778.654,535.72,999.0,999.0,-0.43,0.23,0,8.39601063018614e-100
-1469.33,-1261.293,999.0,999.0,-0.09,0.22,0,1.0740181977257704e-111
815.775,986.722,999.0,999.0,-0.11,0.26,0,1.3102371290329224e-61
2530.48,3195.081,999.0,999.0,-0.68,0.29,0,0.0
-4531.085,-482.44,999.0,999.0,-0.68,0.28,0,1.194713546052843e-252
-3125.891,-3902.804,999.0,999.0,0.12,0.26,0,0.0
-3629.101,-2787.888,999.0,999.0,-0.96,0.25,0,0.0
2006.658,-1511.887,999.0,999.0,-0.95,0.29,0,8.713812900232334e-169
-713.188,-884.421,999.0,999.0,-0.93,0.28,0,3.476645104250582e-49
4027.64,1571.678,999.0,999.0,-0.1,0.28,0,3.47567224097e-313
2745.021,3835.558,999.0,999.0,-1.05,0.21,0,0.0
4639.995,968.999,999.0,999.0,-0.53,0.27,0,3.309925310789114e-293
-1127.524,-4321.597,999.0,999.0,-0.31,0.24,0,0.0
3823.944,4850.096,999.0,999.0,-0.47,0.27,0,0.0
-4247.982,3717.515,999.0,999.0,-0.82,0.26,0,0.0
-1435.53,3016.995,9.081,2.9,-0.67,0.2,0,0.0
-75.599,4437.516,999.0,999.0,-0.5,0.24,0,0.0
4704.174,4536.678,999.0,999.0,-1.36,0.24,0,0.0
743.244,-4929.497,999.0,999.0,-1.3,0.3,0,0.0
-3960.738,-3207.296,999.0,999.0,-1.35,0.21,0,0.0
44.426,3178.959,999.0,999.0,-0.54,0.22,0,0.0
298.008,-2421.33,999.0,999.0,-0.22,0.2,0,0.0
-4486.332,-1113.303,999.0,999.0,-0.04,0.24,0,1.8955159285049e-310
-565.78,774.893,999.0,999.0,-0.68,0.25,0,5.290230121792825e-40
1225.485,1839.126,999.0,999.0,-0.7,0.3,0,8.673789757604808e-207
-3194.405,-412.388,999.0,999.0,-0.92,0.28,0,2.21483740454591e-130
4988.368,-3778.696,999.0,999.0,-0.64,0.26,0,0.0
-1897.346,-4440.728,999.0,999.0,-0.74,0.28,0,0.0
1506.464,785.179,999.0,999.0,-0.79,0.25,0,1.0548596471800064e-56
-943.85,4101.493,999.0,999.0,-0.75,0.24,0,0.0
13.191,74.509,999.0,999.0,-0.72,0.21,0,0.9978581547940781
